pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,2023-07-14,93.2,-1.59,5.62,"Riley, Austin",663586,657053,,swinging_strike,,,,,14,Austin Riley lines out to third baseman Jake Burger.,R,R,R,ATL,CWS,S,,,0,0,2023,-0.64,1.12,1.16,1.42,,671739.0,660670.0,1,6,Bot,,,,,518735,,,8.606800907924931,-135.40282896341975,-7.575323151037176,-9.693344973788456,29.222433114287806,-16.94385536945761,3.51,1.67,,,,94.7,2215.0,7.2,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.29,,,,,,,,48,1,4-Seam Fastball,5,0,5,0,0,5,5,0,Standard,Standard,223.0,0.0,-0.078
CU,2023-07-14,76.8,-1.29,6.0,"Riley, Austin",663586,657053,walk,ball,,,,,11,Austin Riley walks.,R,R,R,ATL,CWS,B,,,3,2,2023,0.89,-1.04,-1.26,3.69,671739.0,,,2,4,Bot,,,,,518735,,,-1.5466137611151765,-111.68569058561752,4.090502169018362,7.688957166491005,20.59944263426772,-41.82866756758289,3.28,1.67,,,,77.6,2321.0,6.9,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.56,,,0.7,1.0,0.0,0.0,,33,8,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,46.0,0.002,0.183
FS,2023-07-14,87.7,-1.41,5.64,"Riley, Austin",663586,657053,,foul,,,,,13,Austin Riley walks.,R,R,R,ATL,CWS,S,,,3,2,2023,-0.94,0.09,-0.9,1.81,671739.0,,,2,4,Bot,,,,,518735,,,3.2375552326619665,-127.7743468717958,-3.435348237822229,-10.93029034402423,24.490357567330168,-30.672656800855165,3.51,1.67,10.0,93.4,-11.0,89.7,1421.0,7.3,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.2,,,,,,,,33,7,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,234.0,0.0,0.0
FS,2023-07-14,89.8,-1.48,5.6,"Riley, Austin",663586,657053,,blocked_ball,,,,,14,Austin Riley walks.,R,R,R,ATL,CWS,B,,,2,2,2023,-0.97,0.47,0.23,-0.51,671739.0,,,2,4,Bot,,,,,518735,,,6.424353494372615,-130.29814585734314,-10.313876473701594,-12.346352105759005,25.93476416424941,-24.921738565682144,3.4,1.67,,,,91.7,1733.0,7.5,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.05,,,,,,,,33,6,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,234.0,0.0,0.064
FF,2023-07-14,94.5,-1.52,5.73,"Riley, Austin",663586,657053,,foul,,,,,3,Austin Riley walks.,R,R,R,ATL,CWS,S,,,2,2,2023,-0.71,1.1,0.41,3.13,671739.0,,,2,4,Bot,,,,,518735,,,6.709637802979115,-137.51899385772663,-3.622694226303585,-10.440335692432091,29.50802577625124,-17.62140262660333,3.51,1.67,169.0,80.8,14.0,96.3,2264.0,7.2,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.27,,,,,,,,33,5,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,217.0,0.0,0.0
CU,2023-07-14,77.0,-1.15,6.05,"Riley, Austin",663586,657053,,foul,,,,,5,Austin Riley walks.,R,R,R,ATL,CWS,S,,,2,1,2023,0.99,-1.04,-0.18,2.92,671739.0,,,2,4,Bot,,,,,518735,,,0.2435634723534795,-112.0994875193173,2.3314039924666465,8.271169510402293,22.10396052774388,-41.54010006681894,3.51,1.67,167.0,63.7,43.0,78.1,2476.0,7.2,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.28,,,,,,,,33,4,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,44.0,0.0,-0.077
FF,2023-07-14,94.4,-1.41,5.7,"Riley, Austin",663586,657053,,foul,,,,,6,Austin Riley walks.,R,R,R,ATL,CWS,S,,,2,0,2023,-0.64,1.04,0.62,2.4,671739.0,,,2,4,Bot,,,,,518735,,,6.8132616229740846,-137.3386201680786,-5.280977719565202,-9.570873958668232,30.73323710456204,-18.07931245569757,3.51,1.67,206.0,78.7,58.0,96.0,2232.0,7.2,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.26,,,,,,,,33,3,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,221.0,0.0,-0.044
CU,2023-07-14,77.5,-1.38,5.97,"Riley, Austin",663586,657053,,ball,,,,,13,Austin Riley walks.,R,R,R,ATL,CWS,B,,,1,0,2023,0.92,-0.99,-0.01,0.85,671739.0,,,2,4,Bot,,,,,518735,,,1.273633353798512,-112.81115934867928,-2.1157485480669727,7.51998705496235,23.23444097660539,-40.390388531968405,3.26,1.67,,,,78.4,2527.0,7.2,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.3,,,,,,,,33,2,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,42.0,0.0,0.049
CU,2023-07-14,78.3,-1.28,6.08,"Riley, Austin",663586,657053,,ball,,,,,14,Austin Riley walks.,R,R,R,ATL,CWS,B,,,0,0,2023,1.01,-1.13,1.95,2.16,671739.0,,,2,4,Bot,,,,,518735,,,5.176973604105197,-113.76123146912283,0.654520300038987,7.5680051832508335,24.499574278151044,-42.23248341923179,3.35,1.67,,,,78.8,2621.0,7.1,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.37,,,,,,,,33,1,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,40.0,0.0,0.033
FF,2023-07-14,94.8,-1.59,5.71,"Riley, Austin",663586,657053,strikeout,swinging_strike,,,,,14,Austin Riley strikes out swinging.,R,R,R,ATL,CWS,S,2.0,,1,2,2023,-0.76,1.2,1.39,1.74,,,,1,2,Bot,,,,,518735,,,9.601726390639104,-137.61422075718426,-7.5051649865580785,-11.704318306673416,27.91243645422767,-15.380370255352696,3.51,1.67,,,,96.2,2308.0,7.0,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.45,,,0.0,1.0,0.0,0.0,,18,4,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,226.0,-0.006,-0.119
FF,2023-07-14,95.4,-2.22,5.83,"Riley, Austin",663586,656629,walk,ball,,,,,14,Austin Riley walks.   Ronald Acuna Jr.  to 3rd.    Ozzie Albies to 2nd.,R,R,R,ATL,CWS,B,,,3,1,2023,-0.71,1.4,0.17,0.71,,660670.0,645277.0,0,1,Bot,,,,,518735,,,7.933579119787201,-138.4683977620786,-11.080635315636956,-10.864273476346922,28.74846220842041,-11.879201081346103,3.33,1.67,,,,96.4,2555.0,6.8,717414,656629,518735,683734,621545,669394,641313,643217,673357,693049,53.66,,,0.7,1.0,0.0,0.0,,6,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212.0,0.073,0.443
FF,2023-07-14,93.3,-2.36,5.78,"Riley, Austin",663586,656629,,ball,,,,,14,Austin Riley walks.   Ronald Acuna Jr.  to 3rd.    Ozzie Albies to 2nd.,R,R,R,ATL,CWS,B,,,2,1,2023,-0.45,1.47,1.59,2.01,,660670.0,645277.0,0,1,Bot,,,,,518735,,,11.276342637096432,-135.2782261207457,-7.2208850818795005,-7.9588682096123,29.149726249261843,-12.599704007168771,3.33,1.67,,,,94.2,2446.0,7.0,717414,656629,518735,683734,621545,669394,641313,643217,673357,693049,53.51,,,,,,,,6,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212.0,0.0,0.266
FS,2023-07-14,89.0,-1.41,5.7,"Riley, Austin",663586,657053,,ball,,,,,13,Austin Riley strikes out swinging.,R,R,R,ATL,CWS,B,,,0,2,2023,-1.09,0.31,-0.12,-0.26,,,,1,2,Bot,,,,,518735,,,5.552432641973381,-129.25730250672578,-9.406927173699462,-13.316321788412049,25.30159629078067,-27.05148355856204,3.3,1.67,,,,90.8,1757.0,7.4,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.14,,,,,,,,18,3,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,233.0,0.0,0.012
FF,2023-07-14,95.7,-2.43,5.8,"Riley, Austin",663586,656629,,called_strike,,,,,3,Austin Riley walks.   Ronald Acuna Jr.  to 3rd.    Ozzie Albies to 2nd.,R,R,R,ATL,CWS,S,,,2,0,2023,-0.68,1.25,0.57,3.04,,660670.0,645277.0,0,1,Bot,,,,,518735,,,9.582659342889306,-139.03704222601243,-4.565335490717046,-10.950395496751046,29.95961807374135,-15.03293481694446,3.4,1.67,,,,97.0,2425.0,7.0,717414,656629,518735,683734,621545,669394,641313,643217,673357,693049,53.49,,,,,,,,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216.0,0.0,-0.163
SI,2023-07-14,93.4,-1.7,5.68,"Riley, Austin",663586,657053,,foul,,,,,4,Austin Riley strikes out swinging.,R,R,R,ATL,CWS,S,,,0,1,2023,-1.16,0.57,-0.78,2.56,,,,1,2,Bot,,,,,518735,,,4.990951009873806,-136.01136203975676,-3.6018821765940627,-15.489524461332625,29.57357984614447,-24.52471861808053,3.51,1.67,,,,94.9,2270.0,7.1,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.37,,,,,,,,18,2,Sinker,4,0,4,0,0,4,4,0,Standard,Standard,219.0,0.0,-0.036
FF,2023-07-14,95.3,-2.5,5.74,"Riley, Austin",663586,656629,,ball,,,,,14,Austin Riley walks.   Ronald Acuna Jr.  to 3rd.    Ozzie Albies to 2nd.,R,R,R,ATL,CWS,B,,,1,0,2023,-0.72,1.44,0.1,1.08,,660670.0,645277.0,0,1,Bot,,,,,518735,,,8.523276955418723,-138.22735663118053,-9.928303172267542,-11.009479065923411,29.1773404456654,-11.67268565815916,3.4,1.67,,,,96.5,2446.0,7.1,717414,656629,518735,683734,621545,669394,641313,643217,673357,693049,53.44,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217.0,0.0,0.158
FF,2023-07-14,94.3,-1.72,5.68,"Riley, Austin",663586,657053,,swinging_strike,,,,,1,Austin Riley strikes out swinging.,R,R,R,ATL,CWS,S,,,0,0,2023,-0.8,1.03,-0.31,3.56,,,,1,2,Bot,,,,,518735,,,5.536695605381818,-137.35668679309282,-2.160023322793479,-11.37842791645094,29.51162429076457,-18.79906235725499,3.51,1.67,,,,96.1,2304.0,7.2,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.32,,,,,,,,18,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,226.0,0.0,-0.026
FF,2023-07-14,95.6,-2.16,5.86,"Riley, Austin",663586,656629,,ball,,,,,14,Austin Riley walks.   Ronald Acuna Jr.  to 3rd.    Ozzie Albies to 2nd.,R,R,R,ATL,CWS,B,,,0,0,2023,-0.55,1.51,0.94,1.72,,660670.0,645277.0,0,1,Bot,,,,,518735,,,9.480380577591626,-138.7367303250564,-8.76806533554018,-9.144059403078773,30.45173437824973,-10.844600610864203,3.4,1.67,,,,96.6,2405.0,7.0,717414,656629,518735,683734,621545,669394,641313,643217,673357,693049,53.52,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213.0,0.0,0.085
FF,2023-07-14,93.0,2.67,6.53,"Riley, Austin",663586,621383,strikeout,swinging_strike,,,,,2,Austin Riley strikes out swinging.,R,R,L,ATL,CWS,S,2.0,,0,2,2023,0.44,1.36,-0.26,3.24,,645277.0,,2,7,Bot,,,,,518735,,,-8.361573219051802,-135.1629418486873,-5.612686380644256,7.115107061728758,27.65158894486918,-14.380174117378523,3.51,1.67,,,,92.1,2311.0,5.7,717414,621383,518735,683734,621545,669394,641313,643217,673357,693049,54.82,,,0.0,1.0,0.0,0.0,,61,3,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Standard,151.0,0.0,-0.206
SL,2023-07-14,86.6,3.04,6.26,"Riley, Austin",663586,621383,,foul,,,,,7,Austin Riley strikes out swinging.,R,R,L,ATL,CWS,S,,,0,1,2023,-0.26,0.48,-0.33,1.92,,645277.0,,2,7,Bot,,,,,518735,,,-7.460284282973818,-125.96548444301328,-5.143089374369684,-1.375036533146314,24.00806719115332,-26.232356382329947,3.51,1.67,144.0,68.2,24.0,86.1,2380.0,5.9,717414,621383,518735,683734,621545,669394,641313,643217,673357,693049,54.62,,,,,,,,61,2,Slider,9,0,9,0,0,9,9,0,Standard,Standard,181.0,0.0,-0.068
FF,2023-07-14,92.2,2.71,6.53,"Riley, Austin",663586,621383,,called_strike,,,,,5,Austin Riley strikes out swinging.,R,R,L,ATL,CWS,S,,,0,0,2023,0.43,1.29,-0.2,2.4,,645277.0,,2,7,Bot,,,,,518735,,,-8.23285756943627,-133.88470807441502,-7.397738662023672,6.880367317789494,28.08358778302226,-15.217421015421206,3.51,1.67,,,,91.3,2210.0,5.8,717414,621383,518735,683734,621545,669394,641313,643217,673357,693049,54.71,,,,,,,,61,1,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Standard,143.0,0.0,-0.051
CU,2023-07-14,77.1,-1.31,6.01,"Ozuna, Marcell",542303,657053,strikeout,swinging_strike,,,,,9,Marcell Ozuna strikes out swinging.,R,R,R,ATL,CWS,S,2.0,,2,2,2023,1.09,-1.1,0.5,2.32,,,,1,5,Bot,,,,,518735,,,1.9059612354432844,-112.25829250576749,1.239925072925267,8.776453127424256,22.253316544876924,-41.87801396429825,3.55,1.79,,,,78.4,2477.0,7.4,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.13,,,0.0,1.0,0.0,0.0,,39,5,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,43.0,-0.004,-0.148
FS,2023-07-14,87.2,-1.28,5.73,"Ozuna, Marcell",542303,657053,,ball,,,,,14,Marcell Ozuna strikes out swinging.,R,R,R,ATL,CWS,B,,,1,2,2023,-0.32,0.51,0.91,2.22,,,,1,5,Bot,,,,,518735,,,6.043390832112436,-126.88300501461778,-3.4078191333010848,-4.602107337153987,24.191472869615325,-26.21331074592869,3.39,1.79,,,,89.1,1314.0,7.3,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.16,,,,,,,,39,4,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,232.0,0.0,0.029
CU,2023-07-14,78.7,-1.19,5.92,"Ozuna, Marcell",542303,657053,,ball,,,,,14,Marcell Ozuna strikes out swinging.,R,R,R,ATL,CWS,B,,,0,2,2023,1.0,-0.94,1.52,0.38,,,,1,5,Bot,,,,,518735,,,4.073872114391719,-114.47012607379008,-3.397020189557214,7.882829681854933,23.025327630449773,-39.97028915782227,3.46,1.79,,,,79.7,2510.0,7.2,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.29,,,,,,,,39,3,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,37.0,0.0,0.012
CU,2023-07-14,76.0,-1.25,5.98,"Ozuna, Marcell",542303,657053,,foul,,,,,8,Marcell Ozuna strikes out swinging.,R,R,R,ATL,CWS,S,,,0,1,2023,0.98,-0.75,-0.04,2.01,,,,1,5,Bot,,,,,518735,,,0.7857706964034386,-110.7807744256043,0.0992296505066672,7.943575305756594,19.71339250974844,-38.58264145700211,3.55,1.79,2.0,81.7,-51.0,77.6,2344.0,7.3,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.15,,,,,,,,39,2,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,43.0,0.0,-0.036
CU,2023-07-14,75.5,-1.21,6.06,"Ozuna, Marcell",542303,657053,,called_strike,,,,,1,Marcell Ozuna strikes out swinging.,R,R,R,ATL,CWS,S,,,0,0,2023,0.85,-0.84,-0.68,3.29,,,,1,5,Bot,,,,,518735,,,-0.4295581279265419,-109.91636632181962,2.874466736255102,6.984558758051933,18.681363382039585,-39.69823734003634,3.39,1.74,,,,76.9,2216.0,7.2,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.33,,,,,,,,39,1,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,48.0,0.0,-0.026
FF,2023-07-14,93.1,-2.26,5.84,"Ozuna, Marcell",542303,656629,field_out,hit_into_play,,,,,5,Marcell Ozuna flies out to right fielder Oscar Colas.   Sean Murphy to 3rd.,R,R,R,ATL,CWS,X,9.0,fly_ball,2,1,2023,-0.37,1.35,0.08,2.95,,669221.0,,0,1,Bot,207.59,93.62,,,518735,,,6.891737539541901,-135.3962713049427,-4.673653704090695,-6.049069069767109,28.034910998806293,-14.725265664592722,3.55,1.79,329.0,95.8,38.0,94.3,2332.0,6.9,717414,656629,518735,683734,621545,669394,641313,643217,673357,693049,53.58,0.103,0.196,0.0,1.0,0.0,0.0,3.0,9,4,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,214.0,-0.002,-0.397
SL,2023-07-14,84.5,-2.47,5.67,"Ozuna, Marcell",542303,656629,,ball,,,,,14,Marcell Ozuna flies out to right fielder Oscar Colas.   Sean Murphy to 3rd.,R,R,R,ATL,CWS,B,,,1,1,2023,0.37,-0.21,1.8,-0.3,,,669221.0,0,1,Bot,,,,,518735,,,9.306240179144597,-122.73242602149188,-7.23183696178289,2.080895218885336,22.63076591777664,-33.13716328495784,3.44,1.79,,,,85.6,2501.0,7.0,717414,656629,518735,683734,621545,669394,641313,643217,673357,693049,53.53,,,,,,,,9,3,Slider,4,0,4,0,0,4,4,0,Standard,Standard,45.0,0.01,0.063
FS,2023-07-14,87.0,-1.63,5.72,"Ozuna, Marcell",542303,657053,field_out,hit_into_play,,,,,11,Marcell Ozuna flies out to right fielder Oscar Colas.,R,R,R,ATL,CWS,X,9.0,fly_ball,1,0,2023,-1.0,0.41,-1.08,2.67,,,,0,3,Bot,168.98,107.1,,,518735,,,3.43618633606339,-126.84148788373338,-2.0720132769884136,-11.501585834453874,23.14290410260546,-27.559854502369628,3.55,1.79,255.0,76.0,33.0,89.1,1776.0,7.2,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.27,0.18,0.167,0.0,1.0,0.0,0.0,3.0,24,2,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,233.0,-0.007,-0.275
SL,2023-07-14,84.5,-2.44,5.77,"Ozuna, Marcell",542303,656629,,called_strike,,,,,14,Marcell Ozuna flies out to right fielder Oscar Colas.   Sean Murphy to 3rd.,R,R,R,ATL,CWS,S,,,1,0,2023,0.56,-0.03,0.99,2.61,,,669221.0,0,1,Bot,,,,,518735,,,6.951628128821475,-122.99847168562304,-1.0135195513996629,4.472388789561205,22.665296823710847,-32.46085491308487,3.57,1.72,,,,85.7,2440.0,6.9,717414,656629,518735,683734,621545,669394,641313,643217,673357,693049,53.64,,,,,,,,9,2,Slider,4,0,4,0,0,4,4,0,Standard,Standard,61.0,0.0,-0.063
FF,2023-07-14,94.8,-1.48,5.69,"Ozuna, Marcell",542303,657053,,ball,,,,,14,Marcell Ozuna flies out to right fielder Oscar Colas.,R,R,R,ATL,CWS,B,,,0,0,2023,-0.95,1.23,0.94,0.87,,,,0,3,Bot,,,,,518735,,,8.593999219588854,-137.5142115799711,-9.79703694835065,-13.98789455914253,29.77594388181462,-14.526523556885802,3.39,1.79,,,,96.2,2244.0,7.2,717414,657053,518735,683734,621545,669394,641313,643217,673357,693049,53.27,,,,,,,,24,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,222.0,0.0,0.036
SL,2023-07-14,84.2,-2.62,5.79,"Ozuna, Marcell",542303,656629,,ball,,,,,7,Marcell Ozuna flies out to right fielder Oscar Colas.   Sean Murphy to 3rd.,R,R,R,ATL,CWS,B,,,0,0,2023,0.25,0.26,-0.82,2.04,,,669221.0,0,1,Bot,,,,,518735,,,3.729310759136349,-122.66809626686222,-2.9167062232745744,1.8306434728565537,22.75399734788945,-29.20442872049416,3.73,1.74,,,,85.5,2331.0,6.9,717414,656629,518735,683734,621545,669394,641313,643217,673357,693049,53.55,,,,,,,,9,1,Slider,4,0,4,0,0,4,4,0,Standard,Standard,93.0,0.0,0.045
CU,2023-07-14,82.9,-2.63,6.28,"Ozuna, Marcell",542303,543766,walk,ball,,,,,14,Marcell Ozuna walks.,R,R,R,ATL,CWS,B,,,3,2,2023,0.61,-1.12,1.21,1.5,,,,1,7,Bot,,,,,518735,,,7.495672644022412,-120.54035576883426,-2.1850173229267176,4.413835518014723,24.85364351135677,-42.84782924513901,3.44,1.79,,,,81.8,2251.0,5.7,717414,543766,518735,683734,621545,669394,641313,643217,673357,693049,54.79,,,0.7,1.0,0.0,0.0,,55,12,Curveball,5,0,5,0,0,5,5,0,Standard,Standard,30.0,0.002,0.227
FC,2023-07-14,94.6,-2.57,6.21,"Ozuna, Marcell",542303,543766,,foul,,,,,9,Marcell Ozuna walks.,R,R,R,ATL,CWS,S,,,3,2,2023,0.34,0.48,0.61,2.2,,,,1,7,Bot,,,,,518735,,,7.463596414884519,-137.6624809202981,-5.854936598707239,2.778695620506393,28.636541259024263,-24.97529939771016,3.55,1.79,231.0,78.9,46.0,94.2,2441.0,5.9,717414,543766,518735,683734,621545,669394,641313,643217,673357,693049,54.6,,,,,,,,55,11,Cutter,5,0,5,0,0,5,5,0,Standard,Standard,185.0,0.0,0.0
FC,2023-07-14,95.9,-2.52,6.29,"Ozuna, Marcell",542303,543766,,ball,,,,,12,Marcell Ozuna walks.,R,R,R,ATL,CWS,B,,,2,2,2023,0.32,0.53,1.52,3.06,,,,1,7,Bot,,,,,518735,,,9.858427878014377,-139.34302879014788,-4.110467802841185,2.1770609252872304,29.16471745591176,-24.59430182124107,3.44,1.79,,,,95.2,2479.0,5.8,717414,543766,518735,683734,621545,669394,641313,643217,673357,693049,54.67,,,,,,,,55,10,Cutter,5,0,5,0,0,5,5,0,Standard,Standard,185.0,0.0,0.059
FC,2023-07-14,94.2,-2.87,6.36,"Ozuna, Marcell",542303,543766,,foul,,,,,13,Marcell Ozuna walks.,R,R,R,ATL,CWS,S,,,2,2,2023,0.27,0.61,-1.02,2.22,,,,1,7,Bot,,,,,518735,,,4.1497903803743545,-137.15545918668192,-6.368077298177782,2.5883265908904547,28.5639628642922,-23.353429607889343,3.55,1.79,256.0,78.4,39.0,93.4,2525.0,5.7,717414,543766,518735,683734,621545,669394,641313,643217,673357,693049,54.82,,,,,,,,55,9,Cutter,5,0,5,0,0,5,5,0,Standard,Standard,181.0,0.0,0.0
FC,2023-07-14,94.0,-2.59,6.28,"Ozuna, Marcell",542303,543766,,ball,,,,,14,Marcell Ozuna walks.,R,R,R,ATL,CWS,B,,,1,2,2023,0.18,0.66,0.87,0.61,,,,1,7,Bot,,,,,518735,,,8.505352972163623,-136.471415505078,-10.40588259234135,0.5089241465862169,27.55702404667962,-21.86027733270821,3.55,1.79,,,,93.6,2336.0,6.0,717414,543766,518735,683734,621545,669394,641313,643217,673357,693049,54.53,,,,,,,,55,8,Cutter,5,0,5,0,0,5,5,0,Standard,Standard,195.0,0.0,0.029
SL,2023-07-14,84.5,-2.94,6.02,"Ozuna, Marcell",542303,543766,,foul,,,,,9,Marcell Ozuna walks.,R,R,R,ATL,CWS,S,,,1,2,2023,1.07,-0.14,0.55,1.96,,,,1,7,Bot,,,,,518735,,,5.93969623384184,-122.97752718773332,-2.794073662827808,9.633378667968016,24.895470176391843,-33.2129582015663,3.55,1.79,291.0,89.9,48.0,83.7,2552.0,5.8,717414,543766,518735,683734,621545,669394,641313,643217,673357,693049,54.67,,,,,,,,55,7,Slider,5,0,5,0,0,5,5,0,Standard,Standard,63.0,0.0,0.0
FF,2023-07-14,93.6,2.73,6.46,"Ozuna, Marcell",542303,621383,field_out,hit_into_play,,,,,5,Marcell Ozuna flies out to right fielder Oscar Colas.,R,R,L,ATL,CWS,X,9.0,fly_ball,2,1,2023,0.08,1.02,-0.14,2.67,,,,2,8,Bot,185.56,94.24,,,656024,,,-7.503060973512522,-136.0179108888768,-6.240419124980435,2.6130110491396503,28.78034921912272,-18.32318231150168,3.55,1.79,300.0,86.0,33.0,92.7,2284.0,5.8,717414,621383,656024,683734,621545,669394,641313,643217,673357,693049,54.73,0.026,0.036,0.0,1.0,0.0,0.0,3.0,68,4,4-Seam Fastball,9,0,9,0,0,9,9,0,Standard,Standard,154.0,0.0,-0.121
SL,2023-07-14,85.2,3.09,6.23,"Ozuna, Marcell",542303,621383,,foul,,,,,9,Marcell Ozuna flies out to right fielder Oscar Colas.,R,R,L,ATL,CWS,S,,,2,0,2023,-0.49,0.17,0.3,2.18,,,,2,8,Bot,,,,,656024,,,-5.522879851832352,-124.00087609727792,-3.564823010834348,-3.9807091518158098,24.36013892031823,-29.878157096172067,3.55,1.79,199.0,72.2,48.0,84.8,2306.0,6.0,717414,621383,656024,683734,621545,669394,641313,643217,673357,693049,54.51,,,,,,,,68,3,Slider,9,0,9,0,0,9,9,0,Standard,Standard,229.0,0.0,-0.023
FC,2023-07-14,95.1,-2.66,6.26,"Ozuna, Marcell",542303,543766,,foul,,,,,6,Marcell Ozuna walks.,R,R,R,ATL,CWS,S,,,1,2,2023,0.51,0.71,0.36,2.53,,,,1,7,Bot,,,,,518735,,,6.71416331598374,-138.3443970615224,-5.7136672615440816,5.288328321430861,27.79606488164939,-22.044103224989065,3.55,1.79,231.0,79.7,53.0,94.8,2516.0,5.9,717414,543766,518735,683734,621545,669394,641313,643217,673357,693049,54.62,,,,,,,,55,6,Cutter,5,0,5,0,0,5,5,0,Standard,Standard,190.0,0.0,0.0
SL,2023-07-14,88.9,3.11,6.23,"Ozuna, Marcell",542303,621383,,ball,,,,,13,Marcell Ozuna flies out to right fielder Oscar Colas.,R,R,L,ATL,CWS,B,,,1,0,2023,-0.37,0.38,-0.33,1.01,,,,2,8,Bot,,,,,656024,,,-7.6201947490126,-129.22379967750297,-7.544229777064465,-2.6821033160832743,25.163313748269648,-26.577067305810044,3.44,1.79,,,,88.7,2386.0,6.1,717414,621383,656024,683734,621545,669394,641313,643217,673357,693049,54.4,,,,,,,,68,2,Slider,9,0,9,0,0,9,9,0,Standard,Standard,171.0,0.0,0.022
CU,2023-07-14,84.5,-2.48,6.26,"Ozuna, Marcell",542303,543766,,ball,,,,,14,Marcell Ozuna walks.,R,R,R,ATL,CWS,B,,,0,2,2023,0.55,-0.91,1.38,1.84,,,,1,7,Bot,,,,,518735,,,7.840461336096237,-122.799095295548,-2.071691738648105,3.914996043189236,25.557397603699894,-41.131339389014464,3.48,1.79,,,,83.7,2010.0,5.9,717414,543766,518735,683734,621545,669394,641313,643217,673357,693049,54.56,,,,,,,,55,5,Curveball,5,0,5,0,0,5,5,0,Standard,Standard,26.0,0.0,0.012
